term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,361,0.0722,358,0.0716,5000
new,289,0.0578,286,0.0572,5000
pope,224,0.0448,220,0.044,5000
francis,190,0.038,190,0.038,5000
draft,148,0.0296,141,0.0282,5000
2025,126,0.0252,126,0.0252,5000
nfl,111,0.0222,111,0.0222,5000
game,98,0.0196,97,0.0194,5000
series,95,0.019,95,0.019,5000
season,79,0.0158,79,0.0158,5000
day,78,0.0156,77,0.0154,5000
war,74,0.0148,74,0.0148,5000
world,74,0.0148,74,0.0148,5000
death,72,0.0144,72,0.0144,5000
back,70,0.014,68,0.0136,5000
u.s.,70,0.014,70,0.014,5000
win,67,0.0134,67,0.0134,5000
vs,65,0.013,63,0.0126,5000
life,62,0.0124,62,0.0124,5000
people,61,0.0122,61,0.0122,5000
watch,59,0.0118,59,0.0118,5000
attack,59,0.0118,59,0.0118,5000
man,58,0.0116,58,0.0116,5000
star,53,0.0106,53,0.0106,5000
time,53,0.0106,53,0.0106,5000
city,52,0.0104,51,0.0102,5000
free,52,0.0104,52,0.0104,5000
health,51,0.0102,49,0.0098,5000
lead,51,0.0102,48,0.0096,5000
trade,50,0.01,50,0.01,5000
house,50,0.01,49,0.0098,5000
big,50,0.01,49,0.0098,5000
april,48,0.0096,48,0.0096,5000
police,48,0.0096,48,0.0096,5000
live,48,0.0096,47,0.0094,5000
federal,48,0.0096,48,0.0096,5000
team,46,0.0092,46,0.0092,5000
end,46,0.0092,46,0.0092,5000
china,46,0.0092,46,0.0092,5000
white,46,0.0092,45,0.009,5000
million,45,0.009,41,0.0082,5000
school,45,0.009,44,0.0088,5000
judge,45,0.009,45,0.009,5000
pick,45,0.009,45,0.009,5000
tariffs,44,0.0088,44,0.0088,5000
funeral,43,0.0086,43,0.0086,5000
gaza,43,0.0086,43,0.0086,5000
boston,43,0.0086,43,0.0086,5000
ukraine,42,0.0084,42,0.0084,5000
dies,41,0.0082,41,0.0082,5000
former,41,0.0082,41,0.0082,5000
court,41,0.0082,41,0.0082,5000
ai,40,0.008,38,0.0076,5000
india,40,0.008,39,0.0078,5000
news,40,0.008,40,0.008,5000
talks,39,0.0078,39,0.0078,5000
woman,39,0.0078,39,0.0078,5000
set,39,0.0078,39,0.0078,5000
final,39,0.0078,39,0.0078,5000
help,38,0.0076,37,0.0074,5000
review,38,0.0076,38,0.0076,5000
women,38,0.0076,38,0.0076,5000
north,37,0.0074,37,0.0074,5000
week,37,0.0074,37,0.0074,5000
history,37,0.0074,37,0.0074,5000
real,37,0.0074,35,0.007,5000
russia,37,0.0074,37,0.0074,5000
president,36,0.0072,36,0.0072,5000
league,36,0.0072,36,0.0072,5000
american,35,0.007,35,0.007,5000
family,35,0.007,34,0.0068,5000
high,34,0.0068,34,0.0068,5000
funding,34,0.0068,34,0.0068,5000
round,34,0.0068,34,0.0068,5000
fire,34,0.0068,32,0.0064,5000
race,33,0.0066,33,0.0066,5000
york,33,0.0066,33,0.0066,5000
nba,33,0.0066,33,0.0066,5000
old,33,0.0066,33,0.0066,5000
beat,33,0.0066,33,0.0066,5000
down,33,0.0066,33,0.0066,5000
ap,33,0.0066,33,0.0066,5000
killed,32,0.0064,32,0.0064,5000
plans,32,0.0064,32,0.0064,5000
care,32,0.0064,32,0.0064,5000
open,31,0.0062,31,0.0062,5000
israel,31,0.0062,31,0.0062,5000
administration,31,0.0062,31,0.0062,5000
south,31,0.0062,31,0.0062,5000
mass,30,0.006,30,0.006,5000
future,30,0.006,30,0.006,5000
cancer,30,0.006,30,0.006,5000
students,30,0.006,30,0.006,5000
deal,30,0.006,30,0.006,5000
global,30,0.006,30,0.006,5000
anti,30,0.006,30,0.006,5000
energy,29,0.0058,28,0.0056,5000
children,29,0.0058,28,0.0056,5000
video,29,0.0058,29,0.0058,5000
so,29,0.0058,29,0.0058,5000
