term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,302,0.0604,296,0.0592,5000
2024,139,0.0278,139,0.0278,5000
israel,130,0.026,129,0.0258,5000
gaza,122,0.0244,122,0.0244,5000
trump,115,0.023,113,0.0226,5000
april,101,0.0202,101,0.0202,5000
man,98,0.0196,97,0.0194,5000
eclipse,86,0.0172,84,0.0168,5000
biden,83,0.0166,83,0.0166,5000
people,70,0.014,70,0.014,5000
world,69,0.0138,69,0.0138,5000
workers,68,0.0136,68,0.0136,5000
war,67,0.0134,66,0.0132,5000
women,64,0.0128,63,0.0126,5000
aid,64,0.0128,64,0.0128,5000
solar,64,0.0128,64,0.0128,5000
killed,62,0.0124,62,0.0124,5000
police,61,0.0122,61,0.0122,5000
ai,59,0.0118,58,0.0116,5000
final,59,0.0118,58,0.0116,5000
city,59,0.0118,59,0.0118,5000
win,59,0.0118,59,0.0118,5000
time,58,0.0116,57,0.0114,5000
back,58,0.0116,57,0.0114,5000
life,57,0.0114,56,0.0112,5000
day,56,0.0112,53,0.0106,5000
u.s.,55,0.011,55,0.011,5000
season,54,0.0108,54,0.0108,5000
big,54,0.0108,54,0.0108,5000
help,54,0.0108,54,0.0108,5000
school,54,0.0108,53,0.0106,5000
million,53,0.0106,52,0.0104,5000
watch,52,0.0104,52,0.0104,5000
music,52,0.0104,52,0.0104,5000
health,50,0.01,49,0.0098,5000
star,49,0.0098,49,0.0098,5000
game,48,0.0096,47,0.0094,5000
set,47,0.0094,47,0.0094,5000
woman,46,0.0092,46,0.0092,5000
texas,45,0.009,44,0.0088,5000
cancer,44,0.0088,41,0.0082,5000
free,44,0.0088,41,0.0082,5000
bridge,43,0.0086,43,0.0086,5000
basketball,43,0.0086,43,0.0086,5000
down,42,0.0084,42,0.0084,5000
earthquake,42,0.0084,42,0.0084,5000
south,42,0.0084,42,0.0084,5000
review,41,0.0082,41,0.0082,5000
old,41,0.0082,40,0.008,5000
week,41,0.0082,40,0.008,5000
art,40,0.008,39,0.0078,5000
court,40,0.008,40,0.008,5000
high,40,0.008,40,0.008,5000
future,40,0.008,39,0.0078,5000
series,39,0.0078,39,0.0078,5000
video,39,0.0078,39,0.0078,5000
study,39,0.0078,39,0.0078,5000
family,39,0.0078,38,0.0076,5000
israeli,39,0.0078,39,0.0078,5000
report,38,0.0076,38,0.0076,5000
house,38,0.0076,38,0.0076,5000
work,38,0.0076,38,0.0076,5000
china,38,0.0076,37,0.0074,5000
power,37,0.0074,37,0.0074,5000
former,37,0.0074,37,0.0074,5000
exclusive,37,0.0074,37,0.0074,5000
county,37,0.0074,36,0.0072,5000
dead,37,0.0074,37,0.0074,5000
york,37,0.0074,37,0.0074,5000
baltimore,37,0.0074,36,0.0072,5000
care,36,0.0072,34,0.0068,5000
russia,36,0.0072,36,0.0072,5000
ukraine,36,0.0072,36,0.0072,5000
spring,36,0.0072,35,0.007,5000
dies,35,0.007,35,0.007,5000
calls,35,0.007,35,0.007,5000
mass,35,0.007,35,0.007,5000
fire,34,0.0068,34,0.0068,5000
so,34,0.0068,32,0.0064,5000
west,34,0.0068,34,0.0068,5000
florida,34,0.0068,33,0.0066,5000
california,33,0.0066,33,0.0066,5000
central,33,0.0066,33,0.0066,5000
donald,33,0.0066,33,0.0066,5000
tv,32,0.0064,31,0.0062,5000
right,32,0.0064,32,0.0064,5000
long,32,0.0064,32,0.0064,5000
red,32,0.0064,32,0.0064,5000
taiwan,32,0.0064,32,0.0064,5000
public,32,0.0064,32,0.0064,5000
return,32,0.0064,32,0.0064,5000
bill,32,0.0064,32,0.0064,5000
taylor,32,0.0064,32,0.0064,5000
finds,31,0.0062,31,0.0062,5000
end,31,0.0062,31,0.0062,5000
death,31,0.0062,31,0.0062,5000
judge,31,0.0062,31,0.0062,5000
climate,30,0.006,30,0.006,5000
community,30,0.006,30,0.006,5000
key,30,0.006,29,0.0058,5000
