term,term_count,term_ratio,doc_count,doc_ratio,sample_size
biden,1187,0.2374,1156,0.2312,5000
trump,508,0.102,498,0.0996,5000
debate,403,0.0806,398,0.0796,5000
court,210,0.042,209,0.0418,5000
joe,200,0.04,195,0.039,5000
new,194,0.0388,193,0.0386,5000
supreme,173,0.0346,173,0.0346,5000
president,131,0.0262,129,0.0258,5000
cnn,122,0.0244,121,0.0242,5000
report,122,0.0244,121,0.0242,5000
house,122,0.0244,122,0.0244,5000
election,117,0.0234,114,0.0228,5000
watch,110,0.022,108,0.0216,5000
democrats,108,0.0216,107,0.0214,5000
video,101,0.0202,101,0.0202,5000
media,100,0.02,99,0.0198,5000
presidential,92,0.0184,92,0.0184,5000
white,88,0.0176,88,0.0176,5000
campaign,87,0.0174,86,0.0172,5000
america,87,0.0174,86,0.0172,5000
day,82,0.0164,81,0.0162,5000
illegal,82,0.0164,82,0.0164,5000
july,81,0.0162,81,0.0162,5000
down,81,0.0162,80,0.016,5000
calls,81,0.0162,80,0.016,5000
u.s.,80,0.016,80,0.016,5000
dems,73,0.0146,72,0.0144,5000
pro,72,0.0144,68,0.0136,5000
2024,71,0.0142,70,0.014,5000
israel,70,0.014,70,0.014,5000
back,70,0.014,69,0.0138,5000
woman,69,0.0138,68,0.0136,5000
former,69,0.0138,69,0.0138,5000
american,68,0.0136,65,0.013,5000
judge,68,0.0136,67,0.0134,5000
dem,66,0.0132,66,0.0132,5000
police,65,0.013,64,0.0128,5000
family,64,0.0128,62,0.0124,5000
people,62,0.0124,62,0.0124,5000
border,61,0.0122,58,0.0116,5000
old,60,0.012,60,0.012,5000
performance,60,0.012,60,0.012,5000
man,60,0.012,60,0.012,5000
democrat,58,0.0116,57,0.0114,5000
news,58,0.0116,56,0.0112,5000
admin,57,0.0114,56,0.0112,5000
voters,56,0.0112,56,0.0112,5000
rep,56,0.0112,56,0.0112,5000
time,56,0.0112,56,0.0112,5000
big,55,0.011,55,0.011,5000
texas,55,0.011,55,0.011,5000
anti,53,0.0106,50,0.01,5000
harris,53,0.0106,53,0.0106,5000
party,53,0.0106,53,0.0106,5000
immunity,53,0.0106,53,0.0106,5000
war,51,0.0102,50,0.01,5000
left,51,0.0102,51,0.0102,5000
star,51,0.0102,49,0.0098,5000
right,51,0.0102,49,0.0098,5000
law,50,0.01,50,0.01,5000
americans,50,0.01,50,0.01,5000
kamala,50,0.01,50,0.01,5000
abortion,50,0.01,50,0.01,5000
california,49,0.0098,49,0.0098,5000
china,49,0.0098,47,0.0094,5000
team,49,0.0098,49,0.0098,5000
life,48,0.0096,47,0.0094,5000
interview,48,0.0096,48,0.0096,5000
arrested,48,0.0096,48,0.0096,5000
claims,48,0.0096,47,0.0094,5000
obama,47,0.0094,47,0.0094,5000
gop,47,0.0094,47,0.0094,5000
million,46,0.0092,45,0.009,5000
scotus,46,0.0092,46,0.0092,5000
win,45,0.009,45,0.009,5000
hamas,44,0.0088,44,0.0088,5000
ruling,44,0.0088,44,0.0088,5000
world,43,0.0086,43,0.0086,5000
child,43,0.0086,43,0.0086,5000
poll,43,0.0086,43,0.0086,5000
public,43,0.0086,43,0.0086,5000
health,42,0.0084,42,0.0084,5000
country,41,0.0082,41,0.0082,5000
ex,41,0.0082,41,0.0082,5000
women,40,0.008,40,0.008,5000
russia,40,0.008,39,0.0078,5000
military,40,0.008,40,0.008,5000
murder,40,0.008,38,0.0076,5000
race,40,0.008,40,0.008,5000
school,40,0.008,39,0.0078,5000
independence,40,0.008,40,0.008,5000
accused,39,0.0078,38,0.0076,5000
exclusive,38,0.0076,38,0.0076,5000
reveals,38,0.0076,38,0.0076,5000
political,38,0.0076,38,0.0076,5000
warns,37,0.0074,37,0.0074,5000
bill,37,0.0074,37,0.0074,5000
death,37,0.0074,37,0.0074,5000
dead,37,0.0074,36,0.0072,5000
post,37,0.0074,37,0.0074,5000
