term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,522,0.104,509,0.102,5000
biden,490,0.098,481,0.0962,5000
new,240,0.048,234,0.0468,5000
video,152,0.0304,149,0.0298,5000
indictment,144,0.0288,142,0.0284,5000
house,139,0.0278,139,0.0278,5000
report,139,0.0278,138,0.0276,5000
pride,124,0.0248,123,0.0246,5000
white,118,0.0236,117,0.0234,5000
gop,118,0.0236,118,0.0236,5000
watch,109,0.0218,109,0.0218,5000
man,98,0.0196,96,0.0192,5000
u.s.,89,0.0178,89,0.0178,5000
children,85,0.017,85,0.017,5000
down,84,0.0168,84,0.0168,5000
fbi,82,0.0164,81,0.0162,5000
joe,82,0.0164,81,0.0162,5000
china,81,0.0162,80,0.016,5000
news,79,0.0158,78,0.0156,5000
desantis,79,0.0158,78,0.0156,5000
school,78,0.0156,74,0.0148,5000
bill,77,0.0154,75,0.015,5000
police,77,0.0154,75,0.015,5000
day,76,0.0152,73,0.0146,5000
former,73,0.0146,73,0.0146,5000
president,71,0.0142,71,0.0142,5000
2024,69,0.0138,69,0.0138,5000
america,68,0.0136,68,0.0136,5000
cnn,68,0.0136,68,0.0136,5000
california,68,0.0136,68,0.0136,5000
back,67,0.0134,66,0.0132,5000
kids,67,0.0134,65,0.013,5000
woman,64,0.0128,64,0.0128,5000
woke,63,0.0126,63,0.0126,5000
time,63,0.0126,63,0.0126,5000
ukraine,62,0.0124,62,0.0124,5000
trans,62,0.0124,59,0.0118,5000
law,61,0.0122,60,0.012,5000
court,61,0.0122,59,0.0118,5000
americans,60,0.012,60,0.012,5000
big,60,0.012,59,0.0118,5000
anti,60,0.012,58,0.0116,5000
claims,60,0.012,60,0.012,5000
federal,59,0.0118,59,0.0118,5000
city,59,0.0118,55,0.011,5000
life,57,0.0114,55,0.011,5000
child,57,0.0114,54,0.0108,5000
family,56,0.0112,55,0.011,5000
twitter,56,0.0112,54,0.0108,5000
group,56,0.0112,55,0.011,5000
dead,56,0.0112,56,0.0112,5000
people,55,0.011,54,0.0108,5000
doj,55,0.011,54,0.0108,5000
old,54,0.0108,53,0.0106,5000
republicans,54,0.0108,54,0.0108,5000
breaking,53,0.0106,53,0.0106,5000
light,53,0.0106,53,0.0106,5000
calls,53,0.0106,53,0.0106,5000
left,53,0.0106,53,0.0106,5000
ai,52,0.0104,52,0.0104,5000
judge,52,0.0104,52,0.0104,5000
media,51,0.0102,51,0.0102,5000
arrested,51,0.0102,51,0.0102,5000
reveals,50,0.01,50,0.01,5000
charges,50,0.01,50,0.01,5000
bud,49,0.0098,49,0.0098,5000
florida,49,0.0098,49,0.0098,5000
gender,49,0.0098,48,0.0096,5000
war,49,0.0098,47,0.0094,5000
women,49,0.0098,49,0.0098,5000
tucker,49,0.0098,49,0.0098,5000
parents,48,0.0096,47,0.0094,5000
american,47,0.0094,46,0.0092,5000
million,47,0.0094,47,0.0094,5000
month,47,0.0094,47,0.0094,5000
sex,47,0.0094,47,0.0094,5000
world,46,0.0092,46,0.0092,5000
fox,46,0.0092,46,0.0092,5000
national,45,0.009,45,0.009,5000
death,45,0.009,45,0.009,5000
rep,44,0.0088,43,0.0086,5000
illegal,44,0.0088,44,0.0088,5000
border,43,0.0086,42,0.0084,5000
pro,43,0.0086,39,0.0078,5000
presidential,42,0.0084,42,0.0084,5000
york,42,0.0084,42,0.0084,5000
public,42,0.0084,42,0.0084,5000
election,42,0.0084,42,0.0084,5000
abortion,42,0.0084,42,0.0084,5000
target,41,0.0082,41,0.0082,5000
campaign,41,0.0082,41,0.0082,5000
deal,41,0.0082,41,0.0082,5000
classified,41,0.0082,41,0.0082,5000
texas,41,0.0082,41,0.0082,5000
support,41,0.0082,41,0.0082,5000
attack,41,0.0082,41,0.0082,5000
russia,41,0.0082,41,0.0082,5000
gov,41,0.0082,41,0.0082,5000
pence,40,0.008,40,0.008,5000
government,40,0.008,40,0.008,5000
