term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,320,0.064,315,0.063,5000
2024,164,0.0328,164,0.0328,5000
biden,152,0.0304,151,0.0302,5000
trump,137,0.0274,134,0.0268,5000
women,127,0.0254,122,0.0244,5000
gaza,104,0.0208,104,0.0208,5000
oscars,85,0.017,85,0.017,5000
time,83,0.0166,82,0.0164,5000
man,81,0.0162,79,0.0158,5000
win,78,0.0156,76,0.0152,5000
world,74,0.0148,74,0.0148,5000
union,74,0.0148,73,0.0146,5000
day,73,0.0146,73,0.0146,5000
march,73,0.0146,73,0.0146,5000
season,65,0.013,65,0.013,5000
big,64,0.0128,62,0.0124,5000
israel,62,0.0124,62,0.0124,5000
war,62,0.0124,60,0.012,5000
review,62,0.0124,62,0.0124,5000
u.s.,61,0.0122,61,0.0122,5000
police,61,0.0122,60,0.012,5000
school,60,0.012,57,0.0114,5000
health,57,0.0114,56,0.0112,5000
people,56,0.0112,56,0.0112,5000
watch,55,0.011,55,0.011,5000
bill,54,0.0108,54,0.0108,5000
report,53,0.0106,53,0.0106,5000
back,52,0.0104,51,0.0102,5000
free,52,0.0104,51,0.0102,5000
life,51,0.0102,51,0.0102,5000
film,51,0.0102,50,0.01,5000
ai,50,0.01,49,0.0098,5000
china,48,0.0096,46,0.0092,5000
city,47,0.0094,46,0.0092,5000
oscar,46,0.0092,46,0.0092,5000
old,46,0.0092,46,0.0092,5000
family,46,0.0092,46,0.0092,5000
high,46,0.0092,46,0.0092,5000
woman,46,0.0092,46,0.0092,5000
down,44,0.0088,44,0.0088,5000
north,44,0.0088,43,0.0086,5000
court,43,0.0086,42,0.0084,5000
so,42,0.0084,41,0.0082,5000
million,42,0.0084,42,0.0084,5000
super,42,0.0084,42,0.0084,5000
death,41,0.0082,40,0.008,5000
election,40,0.008,40,0.008,5000
red,40,0.008,39,0.0078,5000
basketball,40,0.008,40,0.008,5000
house,40,0.008,40,0.008,5000
aid,40,0.008,40,0.008,5000
texas,39,0.0078,39,0.0078,5000
killed,39,0.0078,39,0.0078,5000
campaign,39,0.0078,38,0.0076,5000
star,39,0.0078,38,0.0076,5000
team,38,0.0076,38,0.0076,5000
violence,38,0.0076,38,0.0076,5000
long,38,0.0076,38,0.0076,5000
love,38,0.0076,36,0.0072,5000
week,38,0.0076,38,0.0076,5000
social,37,0.0074,37,0.0074,5000
video,37,0.0074,37,0.0074,5000
awards,37,0.0074,37,0.0074,5000
care,37,0.0074,37,0.0074,5000
joe,37,0.0074,36,0.0072,5000
finds,37,0.0074,37,0.0074,5000
ukraine,37,0.0074,36,0.0072,5000
study,36,0.0072,36,0.0072,5000
series,35,0.007,34,0.0068,5000
change,35,0.007,35,0.007,5000
dies,35,0.007,35,0.007,5000
spring,35,0.007,35,0.007,5000
black,35,0.007,33,0.0066,5000
former,35,0.007,35,0.007,5000
american,35,0.007,35,0.007,5000
game,35,0.007,35,0.007,5000
tuesday,35,0.007,35,0.007,5000
set,34,0.0068,34,0.0068,5000
address,34,0.0068,34,0.0068,5000
primary,34,0.0068,34,0.0068,5000
history,34,0.0068,34,0.0068,5000
crisis,34,0.0068,34,0.0068,5000
wins,34,0.0068,34,0.0068,5000
government,34,0.0068,34,0.0068,5000
open,33,0.0066,33,0.0066,5000
national,33,0.0066,33,0.0066,5000
california,33,0.0066,33,0.0066,5000
donald,33,0.0066,33,0.0066,5000
live,32,0.0064,32,0.0064,5000
public,32,0.0064,30,0.006,5000
cell,32,0.0064,30,0.006,5000
south,32,0.0064,32,0.0064,5000
help,31,0.0062,31,0.0062,5000
takes,31,0.0062,31,0.0062,5000
company,31,0.0062,31,0.0062,5000
power,31,0.0062,31,0.0062,5000
county,31,0.0062,31,0.0062,5000
media,30,0.006,29,0.0058,5000
support,30,0.006,30,0.006,5000
festival,30,0.006,30,0.006,5000
