term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,373,0.0746,358,0.0716,5000
trump,341,0.0682,341,0.0682,5000
abortion,203,0.0406,199,0.0398,5000
black,160,0.032,151,0.0302,5000
gop,146,0.0292,145,0.029,5000
house,123,0.0246,119,0.0238,5000
2023,120,0.024,120,0.024,5000
tennessee,108,0.0216,108,0.0216,5000
biden,103,0.0206,103,0.0206,5000
court,99,0.0198,98,0.0196,5000
news,97,0.0194,92,0.0184,5000
republicans,94,0.0188,94,0.0188,5000
people,92,0.0184,92,0.0184,5000
man,89,0.0178,88,0.0176,5000
report,87,0.0174,86,0.0172,5000
republican,85,0.017,85,0.017,5000
thomas,83,0.0166,81,0.0162,5000
boston,81,0.0162,79,0.0158,5000
judge,80,0.016,79,0.0158,5000
back,78,0.0156,76,0.0152,5000
florida,76,0.0152,76,0.0152,5000
pill,76,0.0152,76,0.0152,5000
police,74,0.0148,73,0.0146,5000
jordan,72,0.0144,72,0.0144,5000
clarence,72,0.0144,72,0.0144,5000
right,71,0.0142,71,0.0142,5000
fox,71,0.0142,71,0.0142,5000
week,67,0.0134,67,0.0134,5000
down,67,0.0134,67,0.0134,5000
ban,67,0.0134,67,0.0134,5000
shooting,63,0.0126,63,0.0126,5000
city,63,0.0126,63,0.0126,5000
war,62,0.0124,58,0.0116,5000
texas,59,0.0118,59,0.0118,5000
anti,58,0.0116,56,0.0112,5000
jim,58,0.0116,58,0.0116,5000
share,57,0.0114,57,0.0114,5000
desantis,57,0.0114,57,0.0114,5000
donald,57,0.0114,57,0.0114,5000
listen,55,0.011,55,0.011,5000
trans,55,0.011,54,0.0108,5000
announces,55,0.011,55,0.011,5000
nyc,54,0.0108,54,0.0108,5000
marathon,54,0.0108,54,0.0108,5000
video,54,0.0108,54,0.0108,5000
time,53,0.0106,53,0.0106,5000
justice,53,0.0106,53,0.0106,5000
mass,53,0.0106,53,0.0106,5000
watch,53,0.0106,53,0.0106,5000
ruling,52,0.0104,52,0.0104,5000
law,52,0.0104,51,0.0102,5000
ukraine,51,0.0102,49,0.0098,5000
calls,51,0.0102,51,0.0102,5000
lawsuit,50,0.01,50,0.01,5000
taylor,50,0.01,50,0.01,5000
louisville,49,0.0098,49,0.0098,5000
york,49,0.0098,49,0.0098,5000
racist,49,0.0098,49,0.0098,5000
song,48,0.0096,48,0.0096,5000
gun,48,0.0096,47,0.0094,5000
world,47,0.0094,46,0.0092,5000
shares,47,0.0094,47,0.0094,5000
old,47,0.0094,46,0.0092,5000
big,46,0.0092,43,0.0086,5000
life,46,0.0092,46,0.0092,5000
twitter,46,0.0092,46,0.0092,5000
women,45,0.009,44,0.0088,5000
school,44,0.0088,44,0.0088,5000
star,44,0.0088,43,0.0086,5000
health,44,0.0088,43,0.0086,5000
so,44,0.0088,42,0.0084,5000
bill,44,0.0088,44,0.0088,5000
media,44,0.0088,42,0.0084,5000
2024,44,0.0088,44,0.0088,5000
bragg,43,0.0086,43,0.0086,5000
day,42,0.0084,42,0.0084,5000
supreme,42,0.0084,42,0.0084,5000
tour,42,0.0084,42,0.0084,5000
album,42,0.0084,42,0.0084,5000
power,41,0.0082,41,0.0082,5000
killed,41,0.0082,41,0.0082,5000
former,41,0.0082,41,0.0082,5000
federal,41,0.0082,41,0.0082,5000
south,41,0.0082,41,0.0082,5000
climate,40,0.008,40,0.008,5000
end,40,0.008,40,0.008,5000
fire,40,0.008,40,0.008,5000
trial,39,0.0078,37,0.0074,5000
senate,39,0.0078,39,0.0078,5000
legal,38,0.0076,38,0.0076,5000
need,37,0.0074,37,0.0074,5000
family,37,0.0074,36,0.0072,5000
good,37,0.0074,34,0.0068,5000
documents,37,0.0074,37,0.0074,5000
love,37,0.0074,37,0.0074,5000
democrats,37,0.0074,37,0.0074,5000
american,36,0.0072,36,0.0072,5000
rep,36,0.0072,36,0.0072,5000
charges,36,0.0072,36,0.0072,5000
latest,36,0.0072,36,0.0072,5000
