term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,307,0.0614,299,0.0598,5000
2023,285,0.057,279,0.0558,5000
market,269,0.0538,248,0.0496,5000
global,140,0.028,140,0.028,5000
report,132,0.0264,132,0.0264,5000
school,122,0.0244,116,0.0232,5000
billion,117,0.0234,109,0.0218,5000
trump,105,0.021,104,0.0208,5000
announces,103,0.0206,103,0.0206,5000
2022,86,0.0172,85,0.017,5000
million,80,0.016,79,0.0158,5000
day,80,0.016,78,0.0156,5000
cagr,75,0.015,75,0.015,5000
man,74,0.0148,74,0.0148,5000
time,70,0.014,70,0.014,5000
reach,69,0.0138,69,0.0138,5000
police,68,0.0136,68,0.0136,5000
april,66,0.0132,66,0.0132,5000
high,66,0.0132,66,0.0132,5000
growth,65,0.013,61,0.0122,5000
ai,65,0.013,61,0.0122,5000
win,65,0.013,64,0.0128,5000
women,64,0.0128,63,0.0126,5000
nashville,64,0.0128,64,0.0128,5000
forecast,62,0.0124,50,0.01,5000
2030,61,0.0122,57,0.0114,5000
season,61,0.0122,60,0.012,5000
shooting,60,0.012,60,0.012,5000
week,59,0.0118,58,0.0116,5000
city,59,0.0118,57,0.0114,5000
results,57,0.0114,57,0.0114,5000
china,57,0.0114,56,0.0112,5000
usd,56,0.0112,51,0.0102,5000
health,54,0.0108,53,0.0106,5000
big,53,0.0106,47,0.0094,5000
former,52,0.0104,52,0.0104,5000
financial,51,0.0102,48,0.0096,5000
masters,51,0.0102,51,0.0102,5000
house,49,0.0098,49,0.0098,5000
old,49,0.0098,49,0.0098,5000
spring,48,0.0096,48,0.0096,5000
life,48,0.0096,48,0.0096,5000
world,48,0.0096,47,0.0094,5000
president,48,0.0096,48,0.0096,5000
south,47,0.0094,47,0.0094,5000
team,47,0.0094,45,0.009,5000
down,47,0.0094,47,0.0094,5000
court,47,0.0094,46,0.0092,5000
dead,46,0.0092,46,0.0092,5000
county,45,0.009,44,0.0088,5000
biden,45,0.009,45,0.009,5000
sports,45,0.009,44,0.0088,5000
help,45,0.009,45,0.009,5000
final,45,0.009,45,0.009,5000
game,44,0.0088,44,0.0088,5000
expected,44,0.0088,44,0.0088,5000
chicago,44,0.0088,44,0.0088,5000
set,44,0.0088,44,0.0088,5000
california,44,0.0088,44,0.0088,5000
business,43,0.0086,42,0.0084,5000
back,43,0.0086,43,0.0086,5000
easter,43,0.0086,43,0.0086,5000
reports,42,0.0084,42,0.0084,5000
future,42,0.0084,42,0.0084,5000
black,42,0.0084,42,0.0084,5000
killed,42,0.0084,42,0.0084,5000
size,41,0.0082,41,0.0082,5000
annual,41,0.0082,41,0.0082,5000
watch,41,0.0082,40,0.008,5000
students,41,0.0082,41,0.0082,5000
tornado,40,0.008,40,0.008,5000
review,40,0.008,40,0.008,5000
food,40,0.008,40,0.008,5000
need,39,0.0078,39,0.0078,5000
end,39,0.0078,39,0.0078,5000
grow,38,0.0076,36,0.0072,5000
update,38,0.0076,38,0.0076,5000
people,38,0.0076,38,0.0076,5000
lead,38,0.0076,38,0.0076,5000
work,38,0.0076,38,0.0076,5000
news,37,0.0074,37,0.0074,5000
group,37,0.0074,36,0.0072,5000
national,37,0.0074,37,0.0074,5000
fire,37,0.0074,37,0.0074,5000
family,37,0.0074,37,0.0074,5000
tennessee,37,0.0074,37,0.0074,5000
college,36,0.0072,32,0.0064,5000
power,35,0.007,35,0.007,5000
open,35,0.007,35,0.007,5000
florida,35,0.007,35,0.007,5000
crash,35,0.007,34,0.0068,5000
march,34,0.0068,33,0.0066,5000
study,34,0.0068,34,0.0068,5000
board,34,0.0068,33,0.0066,5000
share,34,0.0068,34,0.0068,5000
record,34,0.0068,34,0.0068,5000
2031,33,0.0066,31,0.0062,5000
u.s.,33,0.0066,32,0.0064,5000
york,33,0.0066,33,0.0066,5000
park,33,0.0066,32,0.0064,5000
