term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,303,0.0606,299,0.0598,5000
trump,274,0.0548,270,0.054,5000
election,191,0.0382,190,0.038,5000
harris,169,0.0338,167,0.0334,5000
2024,131,0.0262,131,0.0262,5000
win,103,0.0206,102,0.0204,5000
world,98,0.0196,97,0.0194,5000
series,88,0.0176,87,0.0174,5000
season,82,0.0164,79,0.0158,5000
man,77,0.0154,76,0.0152,5000
game,75,0.015,74,0.0148,5000
vs,72,0.0144,72,0.0144,5000
voters,70,0.014,70,0.014,5000
kamala,70,0.014,69,0.0138,5000
halloween,70,0.014,70,0.014,5000
back,68,0.0136,67,0.0134,5000
women,68,0.0136,68,0.0136,5000
time,67,0.0134,64,0.0128,5000
week,67,0.0134,65,0.013,5000
watch,65,0.013,65,0.013,5000
november,65,0.013,64,0.0128,5000
north,64,0.0128,64,0.0128,5000
donald,63,0.0126,63,0.0126,5000
day,62,0.0124,62,0.0124,5000
city,59,0.0118,58,0.0116,5000
star,58,0.0116,58,0.0116,5000
football,56,0.0112,55,0.011,5000
people,54,0.0108,54,0.0108,5000
israel,54,0.0108,54,0.0108,5000
film,52,0.0104,52,0.0104,5000
vote,52,0.0104,51,0.0102,5000
high,51,0.0102,51,0.0102,5000
health,50,0.01,50,0.01,5000
life,49,0.0098,49,0.0098,5000
free,49,0.0098,49,0.0098,5000
black,48,0.0096,48,0.0096,5000
york,48,0.0096,48,0.0096,5000
gaza,48,0.0096,48,0.0096,5000
big,48,0.0096,45,0.009,5000
woman,47,0.0094,47,0.0094,5000
house,47,0.0094,46,0.0092,5000
live,47,0.0094,47,0.0094,5000
campaign,46,0.0092,46,0.0092,5000
down,44,0.0088,44,0.0088,5000
rally,43,0.0086,43,0.0086,5000
night,43,0.0086,43,0.0086,5000
u.s.,43,0.0086,43,0.0086,5000
police,42,0.0084,42,0.0084,5000
young,42,0.0084,42,0.0084,5000
final,42,0.0084,42,0.0084,5000
china,42,0.0084,42,0.0084,5000
ai,41,0.0082,41,0.0082,5000
news,41,0.0082,40,0.008,5000
family,40,0.008,38,0.0076,5000
death,40,0.008,40,0.008,5000
college,40,0.008,40,0.008,5000
former,40,0.008,38,0.0076,5000
war,40,0.008,40,0.008,5000
russia,39,0.0078,39,0.0078,5000
county,39,0.0078,39,0.0078,5000
video,38,0.0076,38,0.0076,5000
president,38,0.0076,37,0.0074,5000
old,38,0.0076,38,0.0076,5000
ukraine,38,0.0076,37,0.0074,5000
lead,37,0.0074,37,0.0074,5000
race,37,0.0074,36,0.0072,5000
america,37,0.0074,37,0.0074,5000
report,37,0.0074,37,0.0074,5000
cancer,36,0.0072,35,0.007,5000
love,36,0.0072,36,0.0072,5000
change,36,0.0072,36,0.0072,5000
help,36,0.0072,36,0.0072,5000
set,36,0.0072,36,0.0072,5000
million,36,0.0072,35,0.007,5000
end,36,0.0072,34,0.0068,5000
dodgers,36,0.0072,36,0.0072,5000
reveals,35,0.007,35,0.007,5000
south,35,0.007,35,0.007,5000
future,35,0.007,35,0.007,5000
community,35,0.007,35,0.007,5000
review,35,0.007,35,0.007,5000
real,34,0.0068,34,0.0068,5000
presidential,34,0.0068,34,0.0068,5000
john,34,0.0068,32,0.0064,5000
team,34,0.0068,34,0.0068,5000
need,34,0.0068,34,0.0068,5000
east,33,0.0066,33,0.0066,5000
israeli,33,0.0066,32,0.0064,5000
return,33,0.0066,33,0.0066,5000
killed,33,0.0066,33,0.0066,5000
white,32,0.0064,32,0.0064,5000
exclusive,32,0.0064,32,0.0064,5000
fall,32,0.0064,32,0.0064,5000
lebanon,32,0.0064,32,0.0064,5000
dead,32,0.0064,32,0.0064,5000
power,31,0.0062,30,0.006,5000
games,31,0.0062,29,0.0058,5000
american,31,0.0062,31,0.0062,5000
plan,31,0.0062,31,0.0062,5000
october,31,0.0062,31,0.0062,5000
