term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,636,0.127,628,0.126,5000
biden,437,0.0874,433,0.0866,5000
debate,384,0.0768,380,0.076,5000
new,373,0.0746,357,0.0714,5000
court,252,0.0504,251,0.0502,5000
supreme,216,0.0432,216,0.0432,5000
black,172,0.0344,158,0.0316,5000
2024,142,0.0284,142,0.0284,5000
gop,101,0.0202,101,0.0202,5000
presidential,92,0.0184,92,0.0184,5000
win,83,0.0166,83,0.0166,5000
report,80,0.016,80,0.016,5000
people,76,0.0152,76,0.0152,5000
watch,74,0.0148,74,0.0148,5000
abortion,73,0.0146,73,0.0146,5000
right,72,0.0144,72,0.0144,5000
election,71,0.0142,71,0.0142,5000
summer,70,0.014,70,0.014,5000
back,69,0.0138,69,0.0138,5000
joe,68,0.0136,68,0.0136,5000
u.s.,67,0.0134,67,0.0134,5000
judge,65,0.013,64,0.0128,5000
cnn,63,0.0126,63,0.0126,5000
week,62,0.0124,61,0.0122,5000
time,62,0.0124,62,0.0124,5000
pride,60,0.012,59,0.0118,5000
news,59,0.0118,56,0.0112,5000
down,58,0.0116,58,0.0116,5000
house,57,0.0114,57,0.0114,5000
maga,56,0.0112,55,0.011,5000
tour,55,0.011,55,0.011,5000
june,55,0.011,55,0.011,5000
ruling,55,0.011,55,0.011,5000
song,55,0.011,55,0.011,5000
white,54,0.0108,54,0.0108,5000
vs,54,0.0108,54,0.0108,5000
album,54,0.0108,54,0.0108,5000
israel,53,0.0106,52,0.0104,5000
big,53,0.0106,52,0.0104,5000
nyc,52,0.0104,52,0.0104,5000
donald,52,0.0104,52,0.0104,5000
war,51,0.0102,49,0.0098,5000
red,51,0.0102,51,0.0102,5000
man,51,0.0102,51,0.0102,5000
voters,50,0.01,50,0.01,5000
day,50,0.01,48,0.0096,5000
gaza,49,0.0098,49,0.0098,5000
campaign,48,0.0096,48,0.0096,5000
republican,48,0.0096,48,0.0096,5000
police,47,0.0094,47,0.0094,5000
primary,47,0.0094,47,0.0094,5000
deal,46,0.0092,45,0.009,5000
life,46,0.0092,46,0.0092,5000
rights,45,0.009,44,0.0088,5000
team,45,0.009,45,0.009,5000
taylor,45,0.009,45,0.009,5000
old,45,0.009,44,0.0088,5000
ex,45,0.009,45,0.009,5000
city,44,0.0088,44,0.0088,5000
shares,44,0.0088,44,0.0088,5000
sox,44,0.0088,44,0.0088,5000
public,43,0.0086,43,0.0086,5000
music,43,0.0086,40,0.008,5000
face,43,0.0086,42,0.0084,5000
share,43,0.0086,42,0.0084,5000
texas,43,0.0086,42,0.0084,5000
listen,42,0.0084,42,0.0084,5000
world,41,0.0082,41,0.0082,5000
performance,41,0.0082,41,0.0082,5000
media,41,0.0082,40,0.008,5000
bowman,40,0.008,40,0.008,5000
woman,40,0.008,40,0.008,5000
rep,39,0.0078,39,0.0078,5000
so,39,0.0078,38,0.0076,5000
free,39,0.0078,38,0.0076,5000
draft,38,0.0076,37,0.0074,5000
anti,38,0.0076,38,0.0076,5000
american,38,0.0076,38,0.0076,5000
school,37,0.0074,37,0.0074,5000
women,37,0.0074,37,0.0074,5000
history,37,0.0074,36,0.0072,5000
president,37,0.0074,37,0.0074,5000
federal,36,0.0072,36,0.0072,5000
bill,36,0.0072,36,0.0072,5000
series,36,0.0072,36,0.0072,5000
america,36,0.0072,36,0.0072,5000
former,35,0.007,35,0.007,5000
queens,35,0.007,35,0.007,5000
love,35,0.007,34,0.0068,5000
star,35,0.007,34,0.0068,5000
gay,35,0.007,35,0.007,5000
rally,35,0.007,35,0.007,5000
latest,35,0.007,35,0.007,5000
san,35,0.007,35,0.007,5000
bannon,35,0.007,35,0.007,5000
death,34,0.0068,34,0.0068,5000
york,34,0.0068,34,0.0068,5000
republicans,34,0.0068,34,0.0068,5000
democrats,34,0.0068,34,0.0068,5000
law,34,0.0068,34,0.0068,5000
