term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,313,0.0626,311,0.0622,5000
new,287,0.0574,286,0.0572,5000
iran,236,0.0472,235,0.047,5000
2025,147,0.0294,145,0.029,5000
israel,114,0.0228,112,0.0224,5000
world,102,0.0204,99,0.0198,5000
war,89,0.0178,88,0.0176,5000
season,83,0.0166,81,0.0162,5000
win,79,0.0158,78,0.0156,5000
man,79,0.0158,78,0.0156,5000
star,77,0.0154,72,0.0144,5000
u.s.,75,0.015,75,0.015,5000
ai,73,0.0146,68,0.0136,5000
people,70,0.014,70,0.014,5000
cup,68,0.0136,65,0.013,5000
time,67,0.0134,67,0.0134,5000
trade,67,0.0134,65,0.013,5000
big,67,0.0134,66,0.0132,5000
draft,67,0.0134,66,0.0132,5000
strikes,65,0.013,65,0.013,5000
club,65,0.013,65,0.013,5000
dies,63,0.0126,63,0.0126,5000
court,61,0.0122,59,0.0118,5000
gaza,60,0.012,60,0.012,5000
back,60,0.012,60,0.012,5000
mamdani,59,0.0118,58,0.0116,5000
bill,59,0.0118,59,0.0118,5000
game,59,0.0118,59,0.0118,5000
deal,58,0.0116,58,0.0116,5000
live,57,0.0114,57,0.0114,5000
nba,57,0.0114,56,0.0112,5000
watch,56,0.0112,56,0.0112,5000
death,55,0.011,55,0.011,5000
life,54,0.0108,54,0.0108,5000
down,54,0.0108,54,0.0108,5000
day,53,0.0106,53,0.0106,5000
former,52,0.0104,52,0.0104,5000
heat,52,0.0104,50,0.01,5000
ceasefire,50,0.01,50,0.01,5000
june,50,0.01,50,0.01,5000
set,50,0.01,50,0.01,5000
red,50,0.01,50,0.01,5000
city,48,0.0096,46,0.0092,5000
summer,47,0.0094,47,0.0094,5000
police,46,0.0092,45,0.009,5000
nuclear,46,0.0092,46,0.0092,5000
free,45,0.009,45,0.009,5000
vs,45,0.009,43,0.0086,5000
series,44,0.0088,43,0.0086,5000
power,44,0.0088,43,0.0086,5000
team,43,0.0086,42,0.0084,5000
review,43,0.0086,43,0.0086,5000
fire,43,0.0086,43,0.0086,5000
health,42,0.0084,42,0.0084,5000
week,42,0.0084,42,0.0084,5000
wedding,41,0.0082,41,0.0082,5000
federal,41,0.0082,41,0.0082,5000
school,41,0.0082,41,0.0082,5000
report,40,0.008,39,0.0078,5000
group,40,0.008,40,0.008,5000
israeli,40,0.008,40,0.008,5000
woman,40,0.008,40,0.008,5000
global,39,0.0078,39,0.0078,5000
july,39,0.0078,38,0.0076,5000
supreme,39,0.0078,39,0.0078,5000
president,39,0.0078,39,0.0078,5000
york,39,0.0078,39,0.0078,5000
tv,38,0.0076,38,0.0076,5000
killed,38,0.0076,38,0.0076,5000
china,38,0.0076,38,0.0076,5000
future,38,0.0076,38,0.0076,5000
need,37,0.0074,37,0.0074,5000
american,37,0.0074,37,0.0074,5000
face,37,0.0074,37,0.0074,5000
center,37,0.0074,37,0.0074,5000
ice,37,0.0074,37,0.0074,5000
film,36,0.0072,36,0.0072,5000
family,35,0.007,35,0.007,5000
south,35,0.007,35,0.007,5000
bezos,35,0.007,34,0.0068,5000
history,35,0.007,35,0.007,5000
nhl,35,0.007,34,0.0068,5000
talks,35,0.007,35,0.007,5000
high,35,0.007,35,0.007,5000
end,34,0.0068,34,0.0068,5000
start,34,0.0068,34,0.0068,5000
military,34,0.0068,34,0.0068,5000
california,34,0.0068,34,0.0068,5000
zohran,34,0.0068,34,0.0068,5000
help,33,0.0066,33,0.0066,5000
early,33,0.0066,33,0.0066,5000
food,33,0.0066,33,0.0066,5000
tax,33,0.0066,33,0.0066,5000
women,33,0.0066,33,0.0066,5000
million,33,0.0066,32,0.0064,5000
sox,33,0.0066,33,0.0066,5000
sex,32,0.0064,32,0.0064,5000
exclusive,32,0.0064,32,0.0064,5000
nato,32,0.0064,32,0.0064,5000
judge,32,0.0064,32,0.0064,5000
