term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,374,0.0748,363,0.0726,5000
trump,357,0.0714,349,0.0698,5000
court,290,0.058,287,0.0574,5000
supreme,232,0.0464,231,0.0462,5000
black,175,0.035,163,0.0326,5000
action,131,0.0262,131,0.0262,5000
affirmative,122,0.0244,122,0.0244,5000
biden,120,0.024,120,0.024,5000
2023,119,0.0238,119,0.0238,5000
report,107,0.0214,107,0.0214,5000
desantis,101,0.0202,101,0.0202,5000
down,93,0.0186,93,0.0186,5000
pride,86,0.0172,86,0.0172,5000
gop,86,0.0172,85,0.017,5000
people,84,0.0168,84,0.0168,5000
news,84,0.0168,78,0.0156,5000
scotus,83,0.0166,83,0.0166,5000
right,75,0.015,74,0.0148,5000
ruling,71,0.0142,71,0.0142,5000
city,71,0.0142,71,0.0142,5000
anti,71,0.0142,70,0.014,5000
man,70,0.014,66,0.0132,5000
nyc,67,0.0134,67,0.0134,5000
back,65,0.013,64,0.0128,5000
police,64,0.0128,61,0.0122,5000
former,63,0.0126,63,0.0126,5000
student,63,0.0126,63,0.0126,5000
time,57,0.0114,57,0.0114,5000
listen,57,0.0114,57,0.0114,5000
rights,55,0.011,55,0.011,5000
house,55,0.011,55,0.011,5000
u.s.,55,0.011,55,0.011,5000
lgbtq,54,0.0108,54,0.0108,5000
big,54,0.0108,54,0.0108,5000
summer,53,0.0106,52,0.0104,5000
lgbtq+,53,0.0106,53,0.0106,5000
day,51,0.0102,50,0.01,5000
white,51,0.0102,51,0.0102,5000
fox,50,0.01,50,0.01,5000
watch,50,0.01,50,0.01,5000
video,49,0.0098,48,0.0096,5000
charges,49,0.0098,49,0.0098,5000
album,49,0.0098,49,0.0098,5000
win,48,0.0096,48,0.0096,5000
gay,48,0.0096,46,0.0092,5000
smith,47,0.0094,46,0.0092,5000
decision,47,0.0094,47,0.0094,5000
law,47,0.0094,47,0.0094,5000
world,46,0.0092,46,0.0092,5000
onlyfans,46,0.0092,27,0.0054,5000
so,46,0.0092,45,0.009,5000
july,46,0.0092,46,0.0092,5000
music,45,0.009,45,0.009,5000
debt,45,0.009,44,0.0088,5000
ukraine,45,0.009,38,0.0076,5000
million,44,0.0088,42,0.0084,5000
women,44,0.0088,43,0.0086,5000
plan,44,0.0088,44,0.0088,5000
announces,43,0.0086,43,0.0086,5000
song,43,0.0086,43,0.0086,5000
awards,42,0.0084,42,0.0084,5000
russia,42,0.0084,42,0.0084,5000
election,42,0.0084,42,0.0084,5000
race,42,0.0084,42,0.0084,5000
ron,42,0.0084,42,0.0084,5000
star,41,0.0082,41,0.0082,5000
end,41,0.0082,40,0.008,5000
san,41,0.0082,41,0.0082,5000
red,41,0.0082,40,0.008,5000
justice,40,0.008,40,0.008,5000
week,40,0.008,40,0.008,5000
york,40,0.008,40,0.008,5000
free,40,0.008,39,0.0078,5000
college,39,0.0078,39,0.0078,5000
love,39,0.0078,38,0.0076,5000
shooting,39,0.0078,39,0.0078,5000
school,39,0.0078,39,0.0078,5000
ex,39,0.0078,39,0.0078,5000
old,38,0.0076,38,0.0076,5000
2024,38,0.0076,38,0.0076,5000
climate,38,0.0076,38,0.0076,5000
deal,38,0.0076,38,0.0076,5000
share,38,0.0076,38,0.0076,5000
council,38,0.0076,38,0.0076,5000
wagner,37,0.0074,37,0.0074,5000
public,37,0.0074,37,0.0074,5000
death,37,0.0074,37,0.0074,5000
john,37,0.0074,37,0.0074,5000
bet,36,0.0072,36,0.0072,5000
life,36,0.0072,36,0.0072,5000
bill,36,0.0072,36,0.0072,5000
june,36,0.0072,36,0.0072,5000
war,36,0.0072,36,0.0072,5000
shares,36,0.0072,36,0.0072,5000
president,35,0.007,35,0.007,5000
texas,35,0.007,35,0.007,5000
trans,35,0.007,35,0.007,5000
boston,35,0.007,35,0.007,5000
antonio,35,0.007,35,0.007,5000
relief,35,0.007,35,0.007,5000
