term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,454,0.0908,444,0.0888,5000
biden,413,0.0826,407,0.0814,5000
new,289,0.0578,282,0.0564,5000
christmas,273,0.0546,265,0.053,5000
ballot,162,0.0324,160,0.032,5000
2024,150,0.03,150,0.03,5000
report,140,0.028,139,0.0278,5000
court,132,0.0264,130,0.026,5000
2023,130,0.026,130,0.026,5000
colorado,130,0.026,129,0.0258,5000
video,117,0.0234,117,0.0234,5000
border,115,0.023,110,0.022,5000
israel,111,0.0222,111,0.0222,5000
hamas,110,0.022,110,0.022,5000
watch,102,0.0204,102,0.0204,5000
man,96,0.0192,94,0.0188,5000
war,91,0.0182,90,0.018,5000
u.s.,90,0.018,88,0.0176,5000
people,89,0.0178,87,0.0174,5000
california,84,0.0168,84,0.0168,5000
america,83,0.0166,82,0.0164,5000
american,82,0.0164,80,0.016,5000
illegal,81,0.0162,81,0.0162,5000
day,79,0.0158,79,0.0158,5000
police,79,0.0158,78,0.0156,5000
gop,78,0.0156,78,0.0156,5000
president,77,0.0154,77,0.0154,5000
supreme,77,0.0154,77,0.0154,5000
pro,75,0.015,75,0.015,5000
woman,74,0.0148,74,0.0148,5000
former,70,0.014,70,0.014,5000
anti,70,0.014,68,0.0136,5000
down,70,0.014,70,0.014,5000
election,68,0.0136,67,0.0134,5000
sex,67,0.0134,67,0.0134,5000
white,67,0.0134,67,0.0134,5000
law,66,0.0132,65,0.013,5000
joe,66,0.0132,65,0.013,5000
calls,66,0.0132,66,0.0132,5000
house,65,0.013,63,0.0126,5000
media,64,0.0128,64,0.0128,5000
texas,63,0.0126,62,0.0124,5000
dead,63,0.0126,63,0.0126,5000
judge,63,0.0126,63,0.0126,5000
old,59,0.0118,57,0.0114,5000
life,58,0.0116,57,0.0114,5000
killed,58,0.0116,58,0.0116,5000
back,57,0.0114,57,0.0114,5000
city,56,0.0112,55,0.011,5000
ruling,54,0.0108,54,0.0108,5000
democrats,53,0.0106,53,0.0106,5000
women,53,0.0106,48,0.0096,5000
gaza,53,0.0106,53,0.0106,5000
red,52,0.0104,52,0.0104,5000
end,52,0.0104,52,0.0104,5000
attacks,52,0.0104,52,0.0104,5000
democrat,52,0.0104,52,0.0104,5000
time,51,0.0102,51,0.0102,5000
harvard,51,0.0102,50,0.01,5000
family,50,0.01,49,0.0098,5000
bowl,50,0.01,48,0.0096,5000
allegedly,50,0.01,49,0.0098,5000
ban,50,0.01,50,0.01,5000
americans,50,0.01,50,0.01,5000
arrested,50,0.01,50,0.01,5000
left,49,0.0098,49,0.0098,5000
big,49,0.0098,48,0.0096,5000
news,49,0.0098,48,0.0096,5000
school,49,0.0098,48,0.0096,5000
children,49,0.0098,49,0.0098,5000
million,48,0.0096,48,0.0096,5000
china,48,0.0096,47,0.0094,5000
star,48,0.0096,48,0.0096,5000
high,48,0.0096,48,0.0096,5000
york,47,0.0094,47,0.0094,5000
attack,47,0.0094,47,0.0094,5000
federal,46,0.0092,45,0.009,5000
military,46,0.0092,44,0.0088,5000
mayor,46,0.0092,46,0.0092,5000
gay,46,0.0092,45,0.009,5000
world,45,0.009,44,0.0088,5000
ai,45,0.009,43,0.0086,5000
desantis,44,0.0088,43,0.0086,5000
michigan,44,0.0088,44,0.0088,5000
good,43,0.0086,42,0.0084,5000
christian,42,0.0084,41,0.0082,5000
behind,42,0.0084,42,0.0084,5000
claims,42,0.0084,42,0.0084,5000
death,42,0.0084,42,0.0084,5000
poll,42,0.0084,42,0.0084,5000
decision,41,0.0082,41,0.0082,5000
bill,41,0.0082,41,0.0082,5000
rep,41,0.0082,40,0.008,5000
florida,41,0.0082,41,0.0082,5000
child,41,0.0082,41,0.0082,5000
times,41,0.0082,41,0.0082,5000
win,41,0.0082,41,0.0082,5000
lawsuit,41,0.0082,41,0.0082,5000
crisis,41,0.0082,40,0.008,5000
right,40,0.008,40,0.008,5000
