term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,369,0.0738,366,0.0732,5000
new,295,0.059,289,0.0578,5000
2025,277,0.0554,274,0.0548,5000
july,203,0.0406,200,0.04,5000
bill,170,0.034,169,0.0338,5000
big,142,0.0284,140,0.028,5000
day,112,0.0224,112,0.0224,5000
ai,97,0.0194,93,0.0186,5000
market,88,0.0176,86,0.0172,5000
announces,87,0.0174,87,0.0174,5000
trade,79,0.0158,79,0.0158,5000
tax,78,0.0156,78,0.0156,5000
man,77,0.0154,75,0.015,5000
summer,74,0.0148,74,0.0148,5000
star,74,0.0148,70,0.014,5000
trial,73,0.0146,73,0.0146,5000
idaho,71,0.0142,71,0.0142,5000
diddy,70,0.014,70,0.014,5000
police,67,0.0134,66,0.0132,5000
people,66,0.0132,66,0.0132,5000
senate,66,0.0132,66,0.0132,5000
house,64,0.0128,64,0.0128,5000
report,64,0.0128,64,0.0128,5000
killed,64,0.0128,64,0.0128,5000
free,64,0.0128,63,0.0126,5000
fourth,62,0.0124,62,0.0124,5000
time,57,0.0114,57,0.0114,5000
court,57,0.0114,57,0.0114,5000
million,57,0.0114,56,0.0112,5000
texas,57,0.0114,57,0.0114,5000
deal,56,0.0112,56,0.0112,5000
fire,56,0.0112,55,0.011,5000
israel,54,0.0108,54,0.0108,5000
back,54,0.0108,51,0.0102,5000
gaza,54,0.0108,54,0.0108,5000
launches,54,0.0108,54,0.0108,5000
old,53,0.0106,53,0.0106,5000
death,53,0.0106,50,0.01,5000
world,52,0.0104,51,0.0102,5000
sean,51,0.0102,51,0.0102,5000
health,51,0.0102,49,0.0098,5000
combs,50,0.01,50,0.01,5000
down,50,0.01,50,0.01,5000
attack,50,0.01,50,0.01,5000
family,50,0.01,49,0.0098,5000
season,50,0.01,49,0.0098,5000
officials,49,0.0098,49,0.0098,5000
agency,48,0.0096,48,0.0096,5000
global,48,0.0096,47,0.0094,5000
firefighters,48,0.0096,48,0.0096,5000
data,47,0.0094,46,0.0092,5000
school,47,0.0094,45,0.009,5000
former,47,0.0094,46,0.0092,5000
u.s.,47,0.0094,46,0.0092,5000
game,46,0.0092,44,0.0088,5000
business,46,0.0092,46,0.0092,5000
win,46,0.0092,44,0.0088,5000
iran,46,0.0092,45,0.009,5000
china,45,0.009,45,0.009,5000
wimbledon,45,0.009,45,0.009,5000
florida,45,0.009,45,0.009,5000
high,45,0.009,44,0.0088,5000
sign,45,0.009,45,0.009,5000
city,45,0.009,44,0.0088,5000
watch,45,0.009,45,0.009,5000
republicans,45,0.009,45,0.009,5000
dead,44,0.0088,43,0.0086,5000
injured,44,0.0088,44,0.0088,5000
long,44,0.0088,44,0.0088,5000
america,44,0.0088,44,0.0088,5000
group,43,0.0086,43,0.0086,5000
federal,43,0.0086,43,0.0086,5000
life,43,0.0086,43,0.0086,5000
team,43,0.0086,43,0.0086,5000
cuts,43,0.0086,43,0.0086,5000
set,43,0.0086,43,0.0086,5000
dies,43,0.0086,43,0.0086,5000
spending,43,0.0086,43,0.0086,5000
hit,43,0.0086,43,0.0086,5000
billion,42,0.0084,42,0.0084,5000
woman,42,0.0084,42,0.0084,5000
sex,42,0.0084,42,0.0084,5000
county,41,0.0082,41,0.0082,5000
live,41,0.0082,41,0.0082,5000
food,41,0.0082,39,0.0078,5000
week,41,0.0082,41,0.0082,5000
pride,41,0.0082,41,0.0082,5000
national,41,0.0082,41,0.0082,5000
center,40,0.008,40,0.008,5000
jury,40,0.008,40,0.008,5000
trafficking,40,0.008,40,0.008,5000
park,39,0.0078,38,0.0076,5000
power,39,0.0078,36,0.0072,5000
weekend,39,0.0078,39,0.0078,5000
amazon,39,0.0078,38,0.0076,5000
immigration,38,0.0076,38,0.0076,5000
budget,38,0.0076,38,0.0076,5000
law,38,0.0076,38,0.0076,5000
future,38,0.0076,38,0.0076,5000
supreme,38,0.0076,38,0.0076,5000
