term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,328,0.0656,321,0.0642,5000
market,307,0.0614,271,0.0542,5000
2023,286,0.0572,284,0.0568,5000
global,143,0.0286,142,0.0284,5000
billion,137,0.0274,133,0.0266,5000
report,126,0.0252,126,0.0252,5000
2022,119,0.0238,114,0.0228,5000
announces,100,0.02,100,0.02,5000
million,97,0.0194,94,0.0188,5000
women,95,0.019,88,0.0176,5000
2030,90,0.018,85,0.017,5000
cagr,90,0.018,90,0.018,5000
reach,85,0.017,85,0.017,5000
world,82,0.0164,80,0.016,5000
march,80,0.016,78,0.0156,5000
basketball,78,0.0156,78,0.0156,5000
results,77,0.0154,77,0.0154,5000
usd,73,0.0146,69,0.0138,5000
health,73,0.0146,70,0.014,5000
county,71,0.0142,69,0.0138,5000
police,70,0.014,70,0.014,5000
size,69,0.0138,69,0.0138,5000
time,68,0.0136,67,0.0134,5000
day,68,0.0136,67,0.0134,5000
china,66,0.0132,66,0.0132,5000
city,66,0.0132,66,0.0132,5000
biden,65,0.013,65,0.013,5000
reports,64,0.0128,64,0.0128,5000
school,63,0.0126,62,0.0124,5000
season,61,0.0122,61,0.0122,5000
financial,61,0.0122,60,0.012,5000
man,61,0.0122,60,0.012,5000
help,60,0.012,60,0.012,5000
quarter,59,0.0118,59,0.0118,5000
high,55,0.011,55,0.011,5000
star,54,0.0108,54,0.0108,5000
nfl,54,0.0108,54,0.0108,5000
business,53,0.0106,52,0.0104,5000
fourth,53,0.0106,53,0.0106,5000
dies,53,0.0106,53,0.0106,5000
week,52,0.0104,51,0.0102,5000
california,52,0.0104,52,0.0104,5000
big,51,0.0102,50,0.01,5000
growth,48,0.0096,46,0.0092,5000
people,47,0.0094,47,0.0094,5000
life,47,0.0094,47,0.0094,5000
black,47,0.0094,46,0.0092,5000
share,46,0.0092,44,0.0088,5000
tech,46,0.0092,46,0.0092,5000
center,46,0.0092,46,0.0092,5000
oscars,45,0.009,45,0.009,5000
house,45,0.009,45,0.009,5000
spring,44,0.0088,44,0.0088,5000
family,43,0.0086,43,0.0086,5000
former,43,0.0086,43,0.0086,5000
chicago,43,0.0086,42,0.0084,5000
end,42,0.0084,41,0.0082,5000
expected,42,0.0084,42,0.0084,5000
future,42,0.0084,42,0.0084,5000
group,42,0.0084,41,0.0082,5000
data,42,0.0084,40,0.008,5000
bill,42,0.0084,42,0.0084,5000
research,41,0.0082,41,0.0082,5000
back,41,0.0082,39,0.0078,5000
st,40,0.008,40,0.008,5000
woman,40,0.008,40,0.008,5000
ai,38,0.0076,37,0.0074,5000
set,38,0.0076,38,0.0076,5000
long,38,0.0076,38,0.0076,5000
tiktok,37,0.0074,37,0.0074,5000
watch,37,0.0074,37,0.0074,5000
win,37,0.0074,35,0.007,5000
need,36,0.0072,36,0.0072,5000
work,36,0.0072,36,0.0072,5000
energy,36,0.0072,33,0.0066,5000
review,36,0.0072,36,0.0072,5000
launches,36,0.0072,36,0.0072,5000
american,36,0.0072,36,0.0072,5000
record,35,0.007,35,0.007,5000
grow,35,0.007,35,0.007,5000
snow,35,0.007,35,0.007,5000
awards,35,0.007,35,0.007,5000
ukraine,35,0.007,35,0.007,5000
board,35,0.007,35,0.007,5000
plan,35,0.007,35,0.007,5000
texas,35,0.007,35,0.007,5000
key,34,0.0068,34,0.0068,5000
title,34,0.0068,34,0.0068,5000
products,34,0.0068,34,0.0068,5000
san,34,0.0068,33,0.0066,5000
forecast,33,0.0066,30,0.006,5000
history,33,0.0066,33,0.0066,5000
music,33,0.0066,32,0.0064,5000
class,33,0.0066,33,0.0066,5000
u.s.,33,0.0066,33,0.0066,5000
team,33,0.0066,33,0.0066,5000
worth,32,0.0064,32,0.0064,5000
national,32,0.0064,32,0.0064,5000
companies,32,0.0064,31,0.0062,5000
coach,32,0.0064,31,0.0062,5000
