term,term_count,term_ratio,doc_count,doc_ratio,sample_size
2023,272,0.0544,260,0.052,5000
new,259,0.0518,256,0.0512,5000
market,229,0.0458,203,0.0406,5000
billion,113,0.0226,107,0.0214,5000
report,96,0.0192,94,0.0188,5000
global,94,0.0188,94,0.0188,5000
april,93,0.0186,92,0.0184,5000
game,83,0.0166,81,0.0162,5000
million,81,0.0162,79,0.0158,5000
day,81,0.0162,72,0.0144,5000
police,80,0.016,80,0.016,5000
high,77,0.0154,76,0.0152,5000
county,75,0.015,75,0.015,5000
announces,74,0.0148,74,0.0148,5000
cagr,73,0.0146,73,0.0146,5000
man,73,0.0146,73,0.0146,5000
fire,72,0.0144,69,0.0138,5000
school,66,0.0132,64,0.0128,5000
time,66,0.0132,66,0.0132,5000
health,66,0.0132,66,0.0132,5000
shooting,66,0.0132,66,0.0132,5000
spring,65,0.013,64,0.0128,5000
house,64,0.0128,63,0.0126,5000
reach,63,0.0126,63,0.0126,5000
usd,63,0.0126,57,0.0114,5000
win,63,0.0126,63,0.0126,5000
season,61,0.0122,61,0.0122,5000
china,60,0.012,60,0.012,5000
draft,60,0.012,60,0.012,5000
city,59,0.0118,58,0.0116,5000
florida,58,0.0116,58,0.0116,5000
series,58,0.0116,58,0.0116,5000
bank,58,0.0116,57,0.0114,5000
2030,57,0.0114,56,0.0112,5000
ai,57,0.0114,55,0.011,5000
week,54,0.0108,53,0.0106,5000
ukraine,54,0.0108,54,0.0108,5000
abortion,53,0.0106,53,0.0106,5000
world,52,0.0104,52,0.0104,5000
dies,51,0.0102,51,0.0102,5000
national,51,0.0102,51,0.0102,5000
women,50,0.01,50,0.01,5000
growth,49,0.0098,43,0.0086,5000
lawsuit,49,0.0098,49,0.0098,5000
star,49,0.0098,49,0.0098,5000
dead,49,0.0098,48,0.0096,5000
size,48,0.0096,48,0.0096,5000
forecast,48,0.0096,42,0.0084,5000
california,47,0.0094,47,0.0094,5000
biden,47,0.0094,47,0.0094,5000
louisville,47,0.0094,47,0.0094,5000
old,46,0.0092,45,0.009,5000
chicago,46,0.0092,46,0.0092,5000
back,45,0.009,45,0.009,5000
set,44,0.0088,44,0.0088,5000
center,44,0.0088,44,0.0088,5000
live,44,0.0088,44,0.0088,5000
war,44,0.0088,42,0.0084,5000
u.s.,44,0.0088,44,0.0088,5000
2022,43,0.0086,41,0.0082,5000
help,43,0.0086,43,0.0086,5000
business,43,0.0086,42,0.0084,5000
free,43,0.0086,42,0.0084,5000
family,42,0.0084,42,0.0084,5000
nba,42,0.0084,40,0.008,5000
big,41,0.0082,40,0.008,5000
nfl,40,0.008,40,0.008,5000
play,40,0.008,40,0.008,5000
watch,39,0.0078,39,0.0078,5000
long,38,0.0076,38,0.0076,5000
kids,38,0.0076,38,0.0076,5000
death,38,0.0076,38,0.0076,5000
killed,38,0.0076,38,0.0076,5000
shot,38,0.0076,38,0.0076,5000
woman,38,0.0076,38,0.0076,5000
company,37,0.0074,37,0.0074,5000
life,37,0.0074,37,0.0074,5000
former,37,0.0074,37,0.0074,5000
video,37,0.0074,37,0.0074,5000
data,37,0.0074,37,0.0074,5000
trump,36,0.0072,35,0.007,5000
black,36,0.0072,34,0.0068,5000
public,36,0.0072,36,0.0072,5000
future,35,0.007,35,0.007,5000
class,35,0.007,30,0.006,5000
playoff,35,0.007,34,0.0068,5000
mother,35,0.007,35,0.007,5000
texas,35,0.007,35,0.007,5000
inflation,35,0.007,35,0.007,5000
action,34,0.0068,29,0.0058,5000
share,34,0.0068,34,0.0068,5000
court,34,0.0068,34,0.0068,5000
president,34,0.0068,33,0.0066,5000
boston,34,0.0068,33,0.0066,5000
work,34,0.0068,34,0.0068,5000
tennessee,33,0.0066,33,0.0066,5000
south,33,0.0066,33,0.0066,5000
drug,33,0.0066,29,0.0058,5000
group,33,0.0066,32,0.0064,5000
need,33,0.0066,33,0.0066,5000
