term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,302,0.0604,292,0.0584,5000
2023,287,0.0574,282,0.0564,5000
market,271,0.0542,240,0.048,5000
march,155,0.031,154,0.0308,5000
global,144,0.0288,143,0.0286,5000
report,129,0.0258,128,0.0256,5000
bank,120,0.024,111,0.0222,5000
billion,119,0.0238,118,0.0236,5000
day,102,0.0204,100,0.02,5000
ncaa,95,0.019,95,0.019,5000
announces,94,0.0188,94,0.0188,5000
women,92,0.0184,92,0.0184,5000
madness,87,0.0174,87,0.0174,5000
2022,85,0.017,85,0.017,5000
2030,83,0.0166,78,0.0156,5000
cagr,82,0.0164,82,0.0164,5000
tournament,82,0.0164,82,0.0164,5000
million,80,0.016,77,0.0154,5000
biden,79,0.0158,79,0.0158,5000
man,79,0.0158,79,0.0158,5000
school,74,0.0148,71,0.0142,5000
growth,72,0.0144,66,0.0132,5000
reach,71,0.0142,71,0.0142,5000
st,69,0.0138,68,0.0136,5000
season,66,0.0132,66,0.0132,5000
basketball,66,0.0132,66,0.0132,5000
city,63,0.0126,61,0.0122,5000
trump,63,0.0126,63,0.0126,5000
world,61,0.0122,61,0.0122,5000
forecast,61,0.0122,47,0.0094,5000
police,60,0.012,59,0.0118,5000
valley,60,0.012,60,0.012,5000
former,59,0.0118,59,0.0118,5000
high,59,0.0118,59,0.0118,5000
big,58,0.0116,57,0.0114,5000
time,58,0.0116,58,0.0116,5000
win,56,0.0112,56,0.0112,5000
usd,55,0.011,54,0.0108,5000
spring,55,0.011,55,0.011,5000
week,54,0.0108,54,0.0108,5000
free,54,0.0108,54,0.0108,5000
size,53,0.0106,52,0.0104,5000
star,53,0.0106,53,0.0106,5000
dies,52,0.0104,52,0.0104,5000
ai,51,0.0102,48,0.0096,5000
black,51,0.0102,50,0.01,5000
health,50,0.01,47,0.0094,5000
china,50,0.01,50,0.01,5000
silicon,50,0.01,50,0.01,5000
u.s.,49,0.0098,49,0.0098,5000
watch,49,0.0098,49,0.0098,5000
deal,49,0.0098,49,0.0098,5000
back,48,0.0096,46,0.0092,5000
business,48,0.0096,48,0.0096,5000
death,48,0.0096,48,0.0096,5000
results,48,0.0096,48,0.0096,5000
patrick,47,0.0094,47,0.0094,5000
financial,45,0.009,44,0.0088,5000
data,43,0.0086,41,0.0082,5000
plan,43,0.0086,43,0.0086,5000
project,42,0.0084,42,0.0084,5000
vs,42,0.0084,42,0.0084,5000
county,42,0.0084,41,0.0082,5000
end,41,0.0082,40,0.008,5000
oscars,41,0.0082,41,0.0082,5000
texas,41,0.0082,40,0.008,5000
tiktok,41,0.0082,41,0.0082,5000
life,40,0.008,40,0.008,5000
down,39,0.0078,39,0.0078,5000
team,39,0.0078,39,0.0078,5000
san,39,0.0078,39,0.0078,5000
woman,39,0.0078,38,0.0076,5000
security,38,0.0076,37,0.0074,5000
michigan,38,0.0076,38,0.0076,5000
share,37,0.0074,37,0.0074,5000
quarter,37,0.0074,37,0.0074,5000
tech,37,0.0074,37,0.0074,5000
charged,37,0.0074,37,0.0074,5000
california,37,0.0074,37,0.0074,5000
collapse,37,0.0074,36,0.0072,5000
arrested,37,0.0074,37,0.0074,5000
tv,36,0.0072,36,0.0072,5000
florida,36,0.0072,36,0.0072,5000
bill,36,0.0072,36,0.0072,5000
industry,36,0.0072,35,0.007,5000
work,36,0.0072,36,0.0072,5000
oscar,35,0.007,35,0.007,5000
board,35,0.007,35,0.007,5000
russia,35,0.007,35,0.007,5000
gun,35,0.007,35,0.007,5000
food,34,0.0068,34,0.0068,5000
video,34,0.0068,34,0.0068,5000
company,34,0.0068,32,0.0064,5000
john,34,0.0068,33,0.0066,5000
class,34,0.0068,33,0.0066,5000
house,34,0.0068,34,0.0068,5000
research,33,0.0066,33,0.0066,5000
grow,33,0.0066,33,0.0066,5000
oil,33,0.0066,33,0.0066,5000
ex,33,0.0066,32,0.0064,5000
