term,term_count,term_ratio,doc_count,doc_ratio,sample_size
new,310,0.062,305,0.061,5000
trump,188,0.0376,186,0.0372,5000
2024,174,0.0348,174,0.0348,5000
gaza,84,0.0168,83,0.0166,5000
win,83,0.0166,83,0.0166,5000
world,74,0.0148,72,0.0144,5000
iowa,72,0.0144,72,0.0144,5000
israel,71,0.0142,68,0.0136,5000
watch,70,0.014,70,0.014,5000
day,70,0.014,69,0.0138,5000
war,68,0.0136,67,0.0134,5000
man,67,0.0134,64,0.0128,5000
game,63,0.0126,62,0.0124,5000
death,63,0.0126,60,0.012,5000
people,61,0.0122,61,0.0122,5000
time,60,0.012,60,0.012,5000
biden,59,0.0118,59,0.0118,5000
review,58,0.0116,58,0.0116,5000
police,57,0.0114,57,0.0114,5000
big,56,0.0112,53,0.0106,5000
china,55,0.011,54,0.0108,5000
ai,54,0.0108,53,0.0106,5000
season,52,0.0104,52,0.0104,5000
life,52,0.0104,52,0.0104,5000
health,52,0.0104,52,0.0104,5000
city,51,0.0102,50,0.01,5000
women,51,0.0102,51,0.0102,5000
woman,51,0.0102,51,0.0102,5000
down,49,0.0098,49,0.0098,5000
high,49,0.0098,49,0.0098,5000
open,49,0.0098,47,0.0094,5000
south,49,0.0098,49,0.0098,5000
winter,48,0.0096,47,0.0094,5000
awards,47,0.0094,47,0.0094,5000
basketball,46,0.0092,46,0.0092,5000
donald,46,0.0092,46,0.0092,5000
back,45,0.009,45,0.009,5000
school,44,0.0088,44,0.0088,5000
jan,44,0.0088,44,0.0088,5000
u.s.,44,0.0088,44,0.0088,5000
haley,44,0.0088,44,0.0088,5000
week,43,0.0086,43,0.0086,5000
hampshire,43,0.0086,43,0.0086,5000
court,43,0.0086,43,0.0086,5000
film,42,0.0084,41,0.0082,5000
bill,42,0.0084,42,0.0084,5000
desantis,41,0.0082,41,0.0082,5000
dies,39,0.0078,39,0.0078,5000
2023,39,0.0078,39,0.0078,5000
report,39,0.0078,39,0.0078,5000
star,39,0.0078,39,0.0078,5000
video,39,0.0078,39,0.0078,5000
emmys,39,0.0078,39,0.0078,5000
american,39,0.0078,39,0.0078,5000
free,38,0.0076,35,0.007,5000
former,38,0.0076,38,0.0076,5000
king,38,0.0076,38,0.0076,5000
tv,38,0.0076,37,0.0074,5000
wins,37,0.0074,36,0.0072,5000
study,37,0.0074,37,0.0074,5000
snow,37,0.0074,37,0.0074,5000
so,36,0.0072,36,0.0072,5000
old,35,0.007,33,0.0066,5000
sports,35,0.007,34,0.0068,5000
ukraine,35,0.007,35,0.007,5000
help,35,0.007,35,0.007,5000
end,35,0.007,35,0.007,5000
red,35,0.007,34,0.0068,5000
election,35,0.007,34,0.0068,5000
west,34,0.0068,34,0.0068,5000
based,34,0.0068,32,0.0064,5000
house,34,0.0068,34,0.0068,5000
weather,34,0.0068,34,0.0068,5000
emmy,34,0.0068,34,0.0068,5000
shooting,34,0.0068,34,0.0068,5000
iran,33,0.0066,33,0.0066,5000
sundance,33,0.0066,33,0.0066,5000
million,33,0.0066,33,0.0066,5000
county,33,0.0066,33,0.0066,5000
charged,33,0.0066,33,0.0066,5000
strikes,33,0.0066,32,0.0064,5000
family,32,0.0064,32,0.0064,5000
children,32,0.0064,32,0.0064,5000
set,32,0.0064,32,0.0064,5000
water,32,0.0064,31,0.0062,5000
lead,32,0.0064,32,0.0064,5000
group,32,0.0064,31,0.0062,5000
australian,32,0.0064,31,0.0062,5000
music,31,0.0062,31,0.0062,5000
climate,31,0.0062,30,0.006,5000
series,31,0.0062,31,0.0062,5000
north,31,0.0062,30,0.006,5000
cancer,30,0.006,28,0.0056,5000
change,30,0.006,30,0.006,5000
exclusive,30,0.006,30,0.006,5000
killed,30,0.006,30,0.006,5000
finds,30,0.006,30,0.006,5000
hit,30,0.006,30,0.006,5000
palestinian,30,0.006,30,0.006,5000
portland,30,0.006,30,0.006,5000
