term,term_count,term_ratio,doc_count,doc_ratio,sample_size
trump,827,0.165,822,0.164,5000
maduro,348,0.0696,342,0.0684,5000
new,307,0.0614,301,0.0602,5000
venezuela,306,0.0612,305,0.061,5000
fraud,282,0.0564,277,0.0554,5000
ice,280,0.056,274,0.0548,5000
watch,244,0.0488,243,0.0486,5000
minnesota,228,0.0456,228,0.0456,5000
president,154,0.0308,150,0.03,5000
video,152,0.0304,150,0.03,5000
somali,142,0.0284,140,0.028,5000
mamdani,137,0.0274,137,0.0274,5000
walz,137,0.0274,135,0.027,5000
minneapolis,136,0.0272,136,0.0272,5000
shooting,134,0.0268,134,0.0268,5000
2026,125,0.025,125,0.025,5000
u.s.,123,0.0246,123,0.0246,5000
iran,111,0.0222,110,0.022,5000
capture,108,0.0216,108,0.0216,5000
down,107,0.0214,106,0.0212,5000
american,98,0.0196,98,0.0196,5000
tim,97,0.0194,96,0.0192,5000
2025,92,0.0184,92,0.0184,5000
america,89,0.0178,89,0.0178,5000
house,87,0.0174,87,0.0174,5000
military,85,0.017,85,0.017,5000
man,84,0.0168,82,0.0164,5000
media,82,0.0164,82,0.0164,5000
mayor,82,0.0164,81,0.0162,5000
report,81,0.0162,81,0.0162,5000
democrats,81,0.0162,81,0.0162,5000
calls,79,0.0158,79,0.0158,5000
day,77,0.0154,76,0.0152,5000
white,76,0.0152,75,0.015,5000
war,74,0.0148,73,0.0146,5000
breaking,74,0.0148,74,0.0148,5000
oil,74,0.0148,74,0.0148,5000
left,72,0.0144,72,0.0144,5000
agents,71,0.0142,70,0.014,5000
venezuelan,70,0.014,70,0.014,5000
vance,69,0.0138,69,0.0138,5000
police,69,0.0138,67,0.0134,5000
news,68,0.0136,67,0.0134,5000
back,68,0.0136,66,0.0132,5000
operation,67,0.0134,67,0.0134,5000
democrat,67,0.0134,66,0.0132,5000
california,66,0.0132,66,0.0132,5000
attack,65,0.013,65,0.013,5000
federal,65,0.013,65,0.013,5000
people,65,0.013,65,0.013,5000
admin,64,0.0128,64,0.0128,5000
star,63,0.0126,63,0.0126,5000
court,62,0.0124,61,0.0122,5000
illegal,60,0.012,60,0.012,5000
worldnetdaily,60,0.012,60,0.012,5000
good,60,0.012,60,0.012,5000
fire,60,0.012,58,0.0116,5000
greenland,58,0.0116,58,0.0116,5000
daycare,57,0.0114,57,0.0114,5000
anti,57,0.0114,53,0.0106,5000
scandal,57,0.0114,57,0.0114,5000
agent,57,0.0114,57,0.0114,5000
gop,56,0.0112,56,0.0112,5000
world,56,0.0112,56,0.0112,5000
city,56,0.0112,56,0.0112,5000
time,55,0.011,54,0.0108,5000
former,54,0.0108,54,0.0108,5000
regime,54,0.0108,52,0.0104,5000
claims,54,0.0108,54,0.0108,5000
law,53,0.0106,53,0.0106,5000
arrest,52,0.0104,52,0.0104,5000
massive,51,0.0102,50,0.01,5000
ai,51,0.0102,51,0.0102,5000
announces,50,0.01,50,0.01,5000
win,50,0.01,50,0.01,5000
life,50,0.01,50,0.01,5000
center,49,0.0098,47,0.0094,5000
utah,49,0.0098,47,0.0094,5000
texas,49,0.0098,49,0.0098,5000
dead,48,0.0096,48,0.0096,5000
york,48,0.0096,48,0.0096,5000
nyc,48,0.0096,47,0.0094,5000
shot,47,0.0094,47,0.0094,5000
big,46,0.0092,45,0.009,5000
dhs,46,0.0092,46,0.0092,5000
mn,46,0.0092,46,0.0092,5000
old,45,0.009,45,0.009,5000
china,45,0.009,44,0.0088,5000
jd,45,0.009,45,0.009,5000
socialist,45,0.009,43,0.0086,5000
woman,45,0.009,45,0.009,5000
wife,44,0.0088,44,0.0088,5000
million,44,0.0088,44,0.0088,5000
judge,44,0.0088,44,0.0088,5000
alabama,43,0.0086,42,0.0084,5000
protests,43,0.0086,43,0.0086,5000
nick,43,0.0086,43,0.0086,5000
biden,43,0.0086,43,0.0086,5000
death,43,0.0086,43,0.0086,5000
administration,42,0.0084,42,0.0084,5000
