term,term_count,term_ratio,doc_count,doc_ratio,sample_size
harris,798,0.16,795,0.159,5000
trump,762,0.152,746,0.149,5000
kamala,603,0.121,601,0.12,5000
biden,340,0.068,336,0.0672,5000
dnc,335,0.067,334,0.0668,5000
new,216,0.0432,213,0.0426,5000
walz,196,0.0392,193,0.0386,5000
rfk,171,0.0342,169,0.0338,5000
jr,164,0.0328,164,0.0328,5000
campaign,139,0.0278,138,0.0276,5000
cnn,136,0.0272,135,0.027,5000
democrats,127,0.0254,127,0.0254,5000
video,121,0.0242,121,0.0242,5000
watch,116,0.0232,116,0.0232,5000
report,116,0.0232,116,0.0232,5000
tim,113,0.0226,112,0.0224,5000
pro,109,0.0218,105,0.021,5000
media,104,0.0208,104,0.0208,5000
president,101,0.0202,99,0.0198,5000
election,101,0.0202,99,0.0198,5000
star,91,0.0182,90,0.018,5000
democrat,91,0.0182,90,0.018,5000
israel,90,0.018,89,0.0178,5000
interview,87,0.0174,86,0.0172,5000
back,84,0.0168,81,0.0162,5000
life,81,0.0162,80,0.016,5000
speech,79,0.0158,78,0.0156,5000
party,78,0.0156,72,0.0144,5000
down,78,0.0156,77,0.0154,5000
america,76,0.0152,76,0.0152,5000
border,76,0.0152,74,0.0148,5000
american,75,0.015,74,0.0148,5000
court,75,0.015,74,0.0148,5000
vance,74,0.0148,73,0.0146,5000
worldnetdaily,74,0.0148,74,0.0148,5000
illegal,74,0.0148,74,0.0148,5000
police,74,0.0148,73,0.0146,5000
news,74,0.0148,74,0.0148,5000
dems,73,0.0146,72,0.0144,5000
former,69,0.0138,69,0.0138,5000
hamas,69,0.0138,68,0.0136,5000
joe,66,0.0132,65,0.013,5000
donald,66,0.0132,66,0.0132,5000
abortion,66,0.0132,66,0.0132,5000
2024,65,0.013,65,0.013,5000
man,64,0.0128,64,0.0128,5000
time,63,0.0126,61,0.0122,5000
voters,63,0.0126,63,0.0126,5000
day,62,0.0124,62,0.0124,5000
football,62,0.0124,61,0.0122,5000
convention,62,0.0124,62,0.0124,5000
chicago,62,0.0124,62,0.0124,5000
anti,61,0.0122,61,0.0122,5000
california,61,0.0122,61,0.0122,5000
gop,60,0.012,60,0.012,5000
calls,59,0.0118,59,0.0118,5000
house,58,0.0116,58,0.0116,5000
free,57,0.0114,55,0.011,5000
school,56,0.0112,56,0.0112,5000
team,54,0.0108,53,0.0106,5000
china,53,0.0106,51,0.0102,5000
people,52,0.0104,52,0.0104,5000
national,51,0.0102,51,0.0102,5000
admin,51,0.0102,51,0.0102,5000
policies,51,0.0102,50,0.01,5000
americans,51,0.0102,51,0.0102,5000
dem,51,0.0102,51,0.0102,5000
attack,50,0.01,50,0.01,5000
service,50,0.01,50,0.01,5000
debate,50,0.01,49,0.0098,5000
death,49,0.0098,49,0.0098,5000
judge,49,0.0098,49,0.0098,5000
texas,49,0.0098,49,0.0098,5000
old,49,0.0098,48,0.0096,5000
big,48,0.0096,46,0.0092,5000
government,48,0.0096,48,0.0096,5000
so,48,0.0096,47,0.0094,5000
million,48,0.0096,48,0.0096,5000
vote,46,0.0092,44,0.0088,5000
family,46,0.0092,46,0.0092,5000
secret,46,0.0092,46,0.0092,5000
claims,46,0.0092,46,0.0092,5000
policy,45,0.009,45,0.009,5000
attempt,45,0.009,45,0.009,5000
record,45,0.009,45,0.009,5000
jd,44,0.0088,44,0.0088,5000
basketball,44,0.0088,44,0.0088,5000
war,44,0.0088,43,0.0086,5000
arrested,44,0.0088,44,0.0088,5000
bill,44,0.0088,43,0.0086,5000
woman,44,0.0088,42,0.0084,5000
support,44,0.0088,44,0.0088,5000
presidential,43,0.0086,43,0.0086,5000
law,43,0.0086,43,0.0086,5000
musk,43,0.0086,43,0.0086,5000
college,43,0.0086,42,0.0084,5000
u.s.,42,0.0084,42,0.0084,5000
dead,42,0.0084,42,0.0084,5000
alabama,41,0.0082,39,0.0078,5000
recruiting,41,0.0082,41,0.0082,5000
